time,user,rating,comment,votes
2018-01-30 23:44:02,仲楚,4,紫霞仙子眨眼的一瞬惊艳，无忧无虑的至尊宝。至尊宝面对现实的两条路:不成大圣，我无法救你。成了大圣，我无法爱你。,2683
2010-07-26 18:41:26,罗弘霉素,5,一遍烂，两遍笑，三遍哭,14213
2006-10-07 10:48:36,Lan~die,5,经历过和正在经历着悟空式的命运和紫霞式的爱情，才发现生命的本质是以最低的姿态出现的。英雄？你为什么不问问做英雄的代价？  “想不到经过这五百年，我要找的并不是她，而是你。”人生际遇真是难以言喻。,6830
2008-01-01 19:41:02,Mona Lishark,5,有人跟我比赛背台词么,8683
2012-10-26 20:49:43,凉水,5,紫霞飘向太阳时、齐天大圣离开城门时，都哭成了傻逼。有多庆幸能踩着五彩祥云做你的盖世英雄，就有多遗憾没办法与你守护终身。喜欢的是五百年前的晶晶、还是给了自己三颗痣的紫霞；喜欢无拘无束敢爱敢恨的至尊宝、还是套上紧箍咒背影像狗的孙悟空？爱的命题究竟太空泛，恐怕还是要交给月光宝盒。,4777
2017-04-14 21:41:11,康报虹,5,坐我旁边的那个年近四十、西装革履的男人从电影刚开始就止不住眼泪，有些地方哭着笑出声。而他的年轻女伴从开头就一直低头玩手机、到经典场景就煞有介事地拍张照片、不到一半时一直嚷嚷着无聊，硬是把那个男人拉走了。,3849
2007-02-13 12:55:20,眠去,5,为什么越看越觉得悲伤,7102
2011-03-17 23:03:33,woodYA!!en,4,鲜花虽会凋谢，但会再开。一生所爱，隐约在白云外。苦海翻起爱恨，在世间难逃避命运。相亲竟不可接近，或我应该相信是命运。,1483
2009-02-03 05:27:31,小锡兵,5,我猜中了开头，却猜不到这结局。/ 20141024 在影院哭死,5286
2010-10-06 23:17:37,游牧人·芳汀,4,#电影院#  第二部就这样活生生地把周星驰塑造成了千古情圣，句句台词都催泪。反应了初恋之后男人遇到真爱（挚爱）的复杂心理。至尊宝其实真的很心软也很善良，怎能因为紫霞流了一滴眼泪就爱上了她，我到现在都还喜欢白晶晶啊。,729
2008-09-27 20:17:54,卷子乐子八子,5,一生所爱：我的意中人是个盖世英雄，有一天他会穿着金盔金甲，踩着七色的云彩来娶我。我猜中了前头，可是我猜不着这结局……,4289
2006-02-05 18:31:34,影志,5,任何时候任何场合都可以再看一遍的电影,4809
2015-12-27 07:08:31,野次馬,5,"盗用一句黄姐姐很喜欢的管风琴，""人能这么锲而不舍地轻佻，骨子里一定有哀世伤生的肃穆在支撑。""",2147
2006-04-22 13:09:37,林愈静,0,看了不下20遍，彻底看伤了。,1702
2013-02-23 01:39:35,甜甜甜甜甜甜甜,5,小时候看着笑，长大了看着哭。,3404
2006-12-22 20:41:27,Miss Lucky,4,其实很伤感,1027
2016-09-09 10:35:14,momo,4,我一直不知道她在心里留下了什么，原来是一滴眼泪,605
2010-07-06 12:52:25,瓦达西瓦又又又桑只爱这巧克力,5,因为你还没有遇到给你三颗痣的人,2045
2018-03-18 20:22:00,快乐人生,4,曾经有份真挚的感情摆在我面前，我不懂得珍惜，直到失去了才追悔莫及。人世间最痛苦的事莫过于此。如果上天给我一个再来一次的机会，我会对那个女孩说三个字: 我爱你，如果非要在这份爱上面加个期限，我希望是  ...一万年。,242
2017-04-10 06:35:31,俗在骨,3,我真的不欠谁的电影票 别跟我提情怀 你就是想圈钱,450
2016-12-23 19:10:41,雨果,4,至尊宝在救晶晶时光倒流的路上，爱上了紫霞的故事。紫霞天真的爱情真的很感人。经典台词也一堆。在心里留下了一滴眼泪；我猜到了开头猜不到结尾~~~问题是，至尊宝被晶晶她姐杀了，看到心里的眼泪，那里他不是死了么？虽然15年后重看，发现很多漏洞和粗糙，仍然瑕不掩瑜。,73
2018-01-17 13:48:26,豆辛瓜辛,4,好像一遍真的看不懂，可能阅历不够吧，什么时候看了第二遍第三遍…懂了后，我会再来。,76
2012-01-17 14:54:07,阅微草堂,1,只是一个应错阳差的片子，至于么？慢慢理解了流行其实就是一个蝴蝶效应,739
2017-04-15 20:55:34,西楼尘,3,那天我凤冠霞帔，你意气风发，驾七彩祥云却没来娶我。那日我大战群魔，你泪水涟涟，戴着紧箍圈却放了手。这一世品尝了所有爱恨苦楚，架着金箍棒转身。从此黄沙漫漫，再没有一个姑娘在脚底点上三颗痣，嚣叫着宣告主权。不会钻进心脏，流下明知南墙偏要撞的眼泪。从此后世流传我们相爱的秘闻，只有开头。,246
2006-01-02 15:05:32,寂地,5,"哈哈,也是我最喜欢的电影之一了.看过好几次,第一次看笑得半死,后来居然又看哭了.其实可以喜欢到不太想得起来.但是是值得永远收藏的.",917
2005-09-12 20:10:13,大头绿豆,5,请收藏粤语版。「2010」：1218，这么多年后重看，居然还是湿了。【2014】终于在大荧幕上看了。虽然是普通话。经得起这么多次的反刍，可以确认是经典了。想起东邪西毒重演时提前离场的对比，简直。,644
2008-02-19 15:19:26,宋阿慕,5,大话西游成就了一个时代.这句话一点也没错.不管是好的方面还是不好的方面.|人试图化身为天地，这本身就是一种不自量力。,729
2006-05-22 08:12:33,卡特兰,5,我想，应该不用说什么才对。,838
2005-07-12 16:50:16,Cherry,3,无法理解无厘头,375
2012-01-06 22:58:28,南笙,5,我在你心里是个句号还是一个惊叹号？,736
2017-02-25 14:09:55,爱情海,4,星爷的无厘头系列，明明是喜剧，看了却是流泪的，正是所谓的笑着流泪，一个人一生中的爱情可能只有一次，错过了就没了。,72
2012-08-07 16:00:24,朝暮雪,5,《大话西游》好于99%的喜剧片，《仙球大战》好于0%的喜剧片。刘镇伟可能是唯一一个又拍过好于99%的喜剧片，又拍过好于0%的喜剧片的导演。,253
2017-01-11 22:40:21,隔岸观船,5,你看那个人 好像一条狗啊  当他还是至尊宝的时候 他还是一个人 白晶晶 紫霞 嬉笑怒骂 爱恨纠缠 初爱 初心 最是轰轰烈烈 然而人总是要成长 要入世 要面对现实 要承担责任 要不辱使命 于是变成了孙悟空 带上了面具 学会了伪装 说不清道不明 活得好像一条狗,413
2011-07-06 12:46:07,钟楼小奶糕,5,一定有一些电影 永远都不能被超越,796
2017-04-22 00:08:50,胡小猴,5,紫霞开始多骄傲啊。从今往后这里的一切都是我的，包括你在内。快叫主人。可是，从至尊宝拔出紫青宝剑的那一刻，他们的关系就颠倒了。爱情是多么危险的事物啊。轻而易举就能毁掉一个人的骄傲。就像毒品一样，能让最矜持的人当众大小便失禁。想到自己的孩子早晚也要落入爱情的陷阱，我就难过得浑身发抖。,215
2018-01-26 14:20:27,吃薯片的猫,4,星爷经典，港片必看，他和吴叔掰开前，功夫？之前的片基本都好看。,60
2008-02-04 00:37:04,王小邪,5,笑着流泪...哭着笑出声...影响了太多人太久时间的经典,226
2018-03-09 21:05:06,欣欣向荣,4,大圣去取经了，城楼上的和自己长得一样的人类和一样的紫霞仙子，过着愉快的生活，有点悲伤。,170
2020-04-28 18:48:19,Lydia,3,我看不懂，真的看不懂。我反思自己是不是理解能力有问题？我翻看了好多影评，依旧毫无头绪，没法产生共鸣。我的年龄和阅历，甚至情怀都不至于无法理解一部电影吧。这部几乎人人称颂的港片经典，评分9分以上的电影，真的不是某个年龄段人们的所谓情怀和过度解读推上去的？我真的怀疑人生了。,142
2008-11-18 19:32:18,琵小歌,5,感动呜呜……一生所爱,285
2017-04-15 21:08:38,蔺生,5,至尊宝在梦里叫了晶晶那个名字九十八次， 叫了紫霞七百八十四次。可是他醒来之后还是想跟晶晶成亲，因为他喜欢晶晶有一条一条理由，理由的存在会让人相信很多事。他不知道自己怎么就会喜欢上紫霞，只是，喜欢真的需要那么多理由吗。我也好想去他的良心里，问一问。,226
2017-04-08 14:27:10,Maggie,1,谁能告诉我这电影到底好在哪?,791
2011-03-16 20:42:56,伍德与夏洛蒂,5,最触动我的，是孙悟空转身走掉时，周星驰和朱茵指着他的背说，他像不像一条狗啊。当场泪奔。,372
2016-11-13 15:09:22,瓶子不能倒,5,看了不止五遍了，重映亦去了一次。当紫霞说飞蛾就是这么傻，当孙悟空落寞地远走时，掉下泪来。一生所爱的BGM相当地贴合这个情境，朱茵亦在此片中贡献了她最美的样子和最精彩的表演。至尊宝的梦中，常常回荡的，是紫霞出现时的那一片芦苇。可惜只有开头被猜中，时光寥寥略过，结局是遗憾的。,112
2014-10-27 21:17:22,欢乐分裂,5,#重看#看过无数次开头却从未目睹过结尾，悲伤；太多耳熟能详的台词、太多过目难忘的镜头，置于彼时场景，万千感慨涌上心头；爱或不爱，难道有理由吗？取经与否，难道你能选择吗？烂漫俏皮如紫霞，一颦一笑皆有情，那个脚踩祥云的人，若你心有刹那的异样，一定是我曾在你心里留下的泪。,132
2017-04-13 14:56:32,尹乃文_eleven,0,那些喷靠情怀圈钱的，我就特别想问，你既然有这个情怀，难道真的还不值那几十块钱的电影票钱？,210
2018-02-13 01:06:08,拓小云,5,要救她就得必须戴上金箍，而戴上金箍就不能跟她在一起。以前的我会选择不戴金箍，觉得轰轰烈烈的爱情才是最伟大的，而现在我选择戴上金箍。有时候放手也是一种伟大，就让她一直等待她那踏着七彩云的意中人来带她走。,235
2017-04-11 06:29:17,抽到2012,3,很多年以前就看过，我不觉得有那些人所说的那么经典，我也非常讨厌他们的那些意淫和解构，我认为这就是一部拍的还可以的喜剧，至于其他的部分，我觉得是这些无聊的人过度解构了,153
2018-03-02 09:08:18,阿妖、,5,小时候看的是搞笑，只记住了紫霞仙子好美(✪▽✪)！现在看的是感伤，“曾经有一份真挚的感情摆在我面前，我没有珍惜，如果再给我一次机会，我一定会对那个女孩说一句我爱你，如果非要这份爱上加个期限，我希望是一万年！”,70
2018-01-12 11:23:24,宁宁,4,电影第二次上映我是第一次看，我觉得看懂了又好像没看懂……不过紫霞仙子好美，朱茵现在还是那么美,183
2017-03-15 09:04:20,旅途人生,2,西游降魔伏妖篇之后，有人说星爷欠我一张电影票，有人说星爷江郎才尽！但是星爷根本没变，这两部秉承前作的风格！但变的是观众，就像电影是老的经典，不是因为前作有多难超越，而是电影给予我们的回忆难以超越！我们的心态不再平静！我们看星爷的角度不断变化，而星爷却从未改变！,183
2018-02-13 08:26:29,婷婷爱八卦,5,周星驰的电影质量可以保证！朱茵太美了！,89
2018-02-02 17:24:25,圈地自萌,3,以前没有看懂过，重温时发现那句，“你看那个人好像一条狗”，蛮残忍的,64
2017-02-17 13:23:22,多看电影爱电影,5,那个永恒的经典。永远的周星驰，莫文蔚，朱茵……,78
2006-01-08 17:40:10,老阿飞—故园,5,伴我成长,181
2017-04-19 10:01:19,雨读,2,这..是..现象级的过度解读吧..周星驰还是那个周星驰，只是我们对于青春和情怀的捍卫过于执拧。说实话，笑不出，哭不出，至于像条狗的总结陈词，不就是周星驰惯用的将主角都打上市井小民烙印的招数？,154
2017-04-12 21:26:43,李小缺,1,简直就是为了圈钱的，情怀这个东西说多了就真不值钱了,429
2018-02-10 22:39:36,、佚,5,刚又看完大话西游系列忍不住过来拉高一下评分，最爱的国产喜剧电影。,55
2018-03-19 19:03:49,godzilla,4,不懂是情怀还是什么，觉得以前的演员都特别有灵气。,60
2018-03-15 23:44:57,周男神的迷妹YL,5,小时候看到的是乐趣，长大了看到的是无奈。被情所困，困住我们的又何止是情？至尊宝变成了孙悟空，我们又变成了什么？随着年纪的增长看懂了这部电影，其实多想仍旧看不懂啊，可惜时间不可逆。,49
2009-06-22 23:40:11,小熊娃娃,5,★★★★★ [讲堂] 其实真正的命运没那么巧合也没那么简单。,68
2017-04-12 00:47:23,卡戎,3,封神了？我觉得一般,176
2018-03-19 19:40:20,八月,5,永远的至尊宝，永远的紫霞，最爱的星爷，最爱的西游改编，有星爷无厘头的笑点，但也有动情至深的泪点，再回忆起来，依然是其他西游改编不可比拟,37
2018-03-19 11:03:28,grace-xhu,5,通过无厘头的方式表现电影想表达的内容，或许有的人会开怀大笑过后就忘记了，有的人却流下了眼泪，感受很深 。,50
2018-01-15 17:22:52,猫咪.萌萌,4,这表面看起来像喜剧，实际上就是个悲剧，紫霞仙子和齐天大圣之间隔着500年，500年前的齐天大圣和紫霞仙子的爱情，500年后至尊宝和白晶晶的爱情，那么多的纷纷扰扰，到最后不过是一场梦，真真假假各自体会，,109
2018-03-21 14:47:03,世界尽头,5,我的心上人是个盖世英雄，会踩着七色白云来接我～这是每个女孩子的愿望吧，紫霞把女生的痴情表现的淋漓尽致。,52
2011-05-11 20:54:13,伊卡洛斯,5,不开心，就算长生不老也没用，开心，就算只能活几天也足够！,134
2020-01-05 13:28:24,焖面,2,什么年少不懂星爷，就一群成年人犯矫情用带入感看这部灯光烂、剧情简单无脑的电影。至尊宝当时对紫霞是在撒谎，他要她的月光宝盒去找他的爱人……他的爱人不爱他才回去做了孙悟空……结果紫霞也爱不成了，落得当和尚取经的故事……一部渣男现世报电影么……-2020.1.4电影频道重看感想-,61
2018-01-04 12:04:27,梦询,5,经典，看了不知道多少遍了，至尊宝和紫霞仙子看哭了我。一生所爱。,38
2017-04-14 12:15:08,真敷衍,1,今年的戛纳电影节跟中国完全鸟关系都没有，红毯都懒得去蹭了。我们却还在漆黑狭小的电影院里对着二十三年前被吹上天的电影自我感动，抹一把高潮泪。怎么说才好呢？,202
2017-07-31 23:22:20,tokimekihansya,1,真•过誉。从来没看一部评分如此高的电影这么失望过。不是看不懂的优秀，是俗套的无趣。无缘无故的爱情，姑娘们无缘无故的钟情，令人呕吐。剧情也是支离破碎莫名其妙。或许抛开开头感情线还可以令人动容，然而爱一个人怎么不需要理由？能看的就只有碎碎念的唐僧和美丽不可方物的朱茵。,91
2007-07-25 13:08:06,薇羅尼卡,5,我的意中人是个盖世英雄，有一天他会踩着五彩祥云来接我。我猜中了前头，但却猜不到那个结局。,160
2018-03-19 10:44:36,呆萌小七,5,我希望紫霞仙子和至尊宝能在一起长相守！,48
2016-12-31 11:22:53,娜莉梦游仙境,5,喜欢这种魔幻剧，至尊宝和紫霞仙子的爱情很美，却不能在一起。紫霞仙子代表一大批女性，都梦想能有个盖世英雄，脚踏七祥彩云来迎接自己！朱茵在剧中真的很美！至尊宝帅气，孙悟空有点丑！,44
2008-01-10 16:45:45,老鸡｜扶立,5,永远的至尊宝……永远的斧头帮……,194
2017-01-02 01:05:06,amelin,5,大学了才在室友的强烈安利下看的。粤语配音看起来有点费劲，不过片子是真的不错。“它好像一条狗啊”现在听起来好像在嘲讽单身狗[😂]星爷那时拍的电影真是很耐看，然而现在……,41
2017-03-22 10:39:52,蓝色啄木鸟,5,补标经典，那会看紫霞仙子真的惊为天人，痴情又灵气逼人的女神！,41
2013-02-09 13:14:07,林探惜,5,“我的意中人是绝世的大英雄，有一天会在万众瞩目的情况下来娶我，身披金甲圣衣，脚踏七彩祥云。我猜着了开头，却没猜着这结局。”——用成熟的心认真从头到尾看下来，竟然这么容易猛戳泪点一次又一次。贪嗔爱欲的是短暂尘世，无欲无求的是西游。“我不是傻，这叫做理想。”,39
2018-03-20 07:21:21,橘猫爱吃鱼,5,一部喜剧片如此地打动观众，太有深意了，不愧是经典之作。,39
2016-03-27 18:30:45,三十八级台阶,2,我一直觉得硬把人生哲理安在这样一部片子上，是赋予了它本没有的深度，给予了它本不该受的荣光。,52
2018-03-19 00:31:27,biang,5,我的意中人是一位盖世英雄，有一天他会身披金甲圣衣，驾着七彩祥云来娶我。————《大话西游之大圣娶亲 》,28
2011-11-13 23:56:37,Panda的影音,5,紫霞：我从来都不知道，原来爱一个人是这么痛苦。-- 唐僧：打雷啦，下雨，收衣服啦！（讲到，电影的不足之处，顿时产生了这样的看法：当我真心喜欢上一部电影时，就多少选择忽视、不那么计较它的缺点。电影，如此；人情，亦是如此：爱一个人，并不意味着要喜欢上对方的全部，而是要包容心上人的不足？）—— 2014.06.11：在中国电影资料馆（艺术影院）重温观影。,21
2018-01-12 03:29:52,乱樂,5,星爷永远的经典,51
2015-01-05 10:18:30,Minta,4,你以为你在笑，其实你笑完就会哭。紫霞仙子在美梦中。,81
2017-02-05 22:11:36,热心网友方先生,5,小时候只是在看搞笑，现在在看一遍。满满的无奈，有很多感慨。不愧是经典之作，看完以后好多画面重现在眼前，至尊宝拔出紫青宝剑那一刻，紫霞拿剑刺向至尊宝那一刻，孙悟空背着金箍棒走出城外的那一刻。这样的结局虽然是不幸的，但世上爱情不就是这样的吗？,29
2017-01-01 22:07:14,默默的蘑菇,4,当年看的的时候还小，就觉得很好笑，还有朱茵长得好漂亮，个人觉得大话西游和唐伯虎点秋香是周星驰的巅峰，而最后的残阳是长江七号。,93
2022-01-02 18:20:47,忧伤的德古拉,3,恕我直言，我觉得影评里什么第三层第四层的的全在放屁。像极了以前小学做语文题，鲁迅说“家里有两棵枣树”，问，鲁迅这么写有什么含义。鲁迅os：我真没想表达啥啊兄弟们🤦‍♂️。也很烦你们一直讲的那句话，什么“再看已是剧中人”“你们还太小还看不懂”（很不想承认但我还真不小了），我的妈起鸡皮疙瘩..真是矫情啊....怎么，要舍身取义啦？要担起重大责任放弃真爱啦？啧啧啧（此处缺一个李安八字眉龇嘴图）。一大帮子人在寥寥几个胡扯的人的引领下硬生生神化了一部片👍为我浪费的这几个小时而向自己道歉。,54
2018-03-22 13:47:23,焰熠,4,小时候看笑了 长大后看哭了 会背那一段一万年的台词了 可是再有没有那个踏着七彩祥云的大英雄了,30
2011-06-12 15:25:08,懂棒棒宇宙,5,我看到的是一出痛徹心扉的喜劇，而且這樣的戲以後再也不會有了,36
2017-04-15 18:39:40,玄马,5,那些说情怀圈钱抵制重映的，真该在现场看看满座的盛况。二十年前的电影还能满座，而现在的这些垃圾二年后还有谁记得？坐我身边的小哥从头欢乐到尾，还不时跺脚拍大腿，到了尾声，小哥摘了眼镜抹眼泪，我都要惊呆了因为我已经看过十几遍了。,40
2016-08-08 15:39:32,吴邪无忧,5,经典，还有那句台词“喜欢一个人需要理由吗？需要吗？不需要吗？需要吗？”,99
2017-04-18 15:15:57,Mr.Pink,2,我能说这片一点都不好看吗,85
2014-10-26 12:57:56,koala,5,小时候看不懂的，是“造化弄人”这几个字。小时候我只记得最后决战的千钧一发，我不懂人会真挚的爱上几个人，不懂爱如咳嗽一样是无法抑制的，不懂这世界有那样多我们无从掌控的事，就如命运的轮回，再努力挣扎也跳不出去。在那什么都不懂的当年，留下的只有那一滴泪。而后走上漫漫取经路，一切一肩承担,33
2014-09-26 17:17:39,猪大勇,4,"我是前几天才看的，无厘头搞笑不能明白这笑点在哪里。最后蛮感动的。不过窝真的不懂为什么至尊宝就爱上紫霞了=,.=",38
2016-07-04 19:11:41,Ocap,5,某个周日晚看完，至少连续两周无法出戏，严重影响备考复习，不过太值得了。从此以后我唯一的天朝女神就是那时候的朱茵了，此始而终不改。大话西游两部合成一片来看，赢得了我心中的影史四最：最高境界的无厘头，最私人的大众电影，最无需逼格衡量的仙片，最没有架子的神作。→17.4.23影院二刷。圆满。→20.8.13 影院第三刷with 睡着的fhl。,28
2018-03-06 09:54:35,东篱,5,我的意中人是一个盖世英雄。上天既然安排他拔出我的紫青宝剑，他一定是个不平凡的人，错不了！我知道有一天他会在一个万众瞩目的情况下出现，身批金甲圣衣，脚踏七彩祥云来娶我！,124
2011-01-04 15:13:56,千寻亿选,5,大话西游两集的票房高达4600万，位列当年票房第6和第8，怎么会导致星彩公司倒闭呢？,29
2022-06-21 06:35:40,呀酱,5,深夜，重看了《大话西游》上下部，大恸，尤其是下部，仿佛从来没有看过似的，悟到了爱情片的精义：爱上一个人，不需要理由。所有的一本正经，都是虚伪；只有一本正经的胡说八道，才是真诚。年轻时不懂这些，懂了这些时，却已无可诉说。影片剧作之繁复，在港片史上可谓空前绝后，悟空的无数分身，紫霞的一体两面，剧作者犹可控，而时空的跳跃与裁剪，则纯是上帝在捉刀了。今天的年轻人已经习惯无厘头的艺术风格，但是在当年，这是石破天惊的艺术突破，周星驰改良并丰富了中国文学的叙事手段，进尔改造了国民性，他对当代中国文化的影响，可能大于所有人。感谢周星驰，孑孑然，遗世而孤立，保存了赤子之心，当影迷无耻老去时，他依然站立在90年代的夕阳里，真纯不改。,29
2011-06-05 19:10:22,潘半仙,4,大量日后被使用的经典台词、造型，无疑这是部优秀电影。从至尊宝到孙悟空的蜕变中，是一个人关于爱情的挣扎和矛盾，从而能引出‘什么是爱？’的思考，而且，电影很聪明的没有告诉我们答案，主题上也另具深意。题外，之前给这部电影打上‘搞笑’、‘喜剧’的标签，现在我全部收回。,19
2018-03-22 07:39:48,命中注定的爱,3,看过无数遍，一直到现在都不明白电影演的是什么，很郁闷，但是很喜欢里面的一句台词“人和妖精都是妈生的，不同的是，人是人他妈生的，妖是妖他妈生的……你妈贵姓啊？”很有深意！,47
2017-04-11 07:36:05,momax,5,喜欢的话，在家里多刷几遍就好，不要变成某些人炒冷饭，骗钱的对象！情怀迟早一天要消耗光的！,32
2018-03-19 08:38:56,雪里花蕾,4,该剧以一个搞笑的爱情故事，为我们讲述成长中的信仰、责任、无奈和取舍,25
2017-03-26 10:25:01,甜椒Oli,5,追求的是爱而不得。放弃的是肝肠寸断。总在追求寻找 却从不曾停下脚步转身抱抱一路追寻的人,33
2011-03-18 10:43:16,[己注销],3,很搞笑，但被网上过度夸大,79
2017-03-19 22:28:04,sharon,3,或许我是为数不多的不能被紫霞仙子和大圣之间终究错过的爱情所感动的人之一,38
2018-01-11 16:04:16,CCandFF,4,2017年才看的，很经典的电影，完美的诠释了爱情，不错的作品,19
2017-04-15 16:09:17,what'swilliam,5,1.旁边有两个初中女生来看，其中一个指着白晶晶问，那个是莫文蔚？另一个回答，好像是吧。2.大银幕看起来真的不一样。3.新出现的那两个妖怪当年被剪掉是对的，因为太。山。寨。了。4.因为新增镜头前半段剪辑很生硬。5.那些20年前的笑点现在还是很好笑啊。6.其实我还是更爱《月光宝盒》。,17
2022-07-07 22:54:28,草上炊事员,3,最低级的男性神话，女人存在只是因为男人的欲望不纯洁，他的欲望纯洁后她就不复存在。台词经久不衰因为牢牢掌握咱国人缺乏的骑墙的自由，忠贞的目的在前方所以当下被迫做什么都可以，在每一处阵地都有完整的解释权，我表现得逗贫因为我是深情的，我表现得严肃因为我是戏谑的。每一处转折和台词记忆点都像永不会输的俄罗斯轮赌，不懂商业片在许诺观众什么幸福的可以滚了。,38
2017-04-14 22:35:49,雪后林中有鹿,3,多年前我对这部电影无感，多年后依然无感，是我太年轻，还是太年老？,27
2011-08-21 22:07:05,有心打扰,5,实在是太经典了，这故事、这构思真乃绝迹了。,49
2012-11-15 20:08:05,大黑骡子,3,这分数好可怕啊。。紫霞那种爱情观我是不太理解的，等着命定的盖世英雄踏着七彩祥云来娶，这么干只会一辈子孤独终老吧，好男人都是争取来的调教出来的。至于什么失去才珍惜之类的，根本就是废话，整天把分手挂在嘴边，到头来结果不好那是自己作的。朱茵真好看！,31
2017-04-11 16:42:40,西马西塔考古,5,身为在西影厂混过的人告诉大家  11分钟里有牛魔王和铁扇公主吵架的一段 和孔雀精交手的一段还有……,26
2010-02-03 16:17:18,琦殿,5,后来才学会反复看,48
2017-07-30 00:42:40,Vicon,1,小时候，看着看着就笑了；长大后，看着看着就tm关了,94
2017-04-18 23:38:16,E7EVEN,1,我喜欢不起来这所谓的经典，重影捞钱，呸！,60
2018-03-20 08:01:26,阿弥陀佛,5,至尊宝和紫霞仙子的感情太感人了，朱茵的经典角色,23
2018-03-19 10:36:35,救赎.,4,我的意中人是个盖世英雄，有一天他会踏着七彩祥云来娶我，我猜中了开头，却猜不到结局。,19
2017-04-08 15:42:00,智,5,以前的剧现在再看还是很经典,21
2017-04-14 01:03:36,寒枝雀静,4,这应该才算是正宗的“癫狂反向表达温情”吧。谁能想到这么多传统性别关系下的无厘头段子最后却堆叠出关乎爱情的不确定性这一颇为现代的命题，好像是用港式的笑料讲了一遍《倾城之恋》然后改了个结局一样。喷薄而出的情绪搭配迷幻的色彩看上去竟然有点墨镜王。观影中旁边的小姐姐大概表白了一万次朱茵。/ 20.8.7 95min版大银幕二刷   B＋,18
2018-03-23 15:15:29,哈哈哈啊啊啊,5,总是说放下过去珍惜眼前，又有多少人不是失去了才追悔莫及吗？只有经历了才懂失去的痛。朱茵，时光能改变你的容颜，却改变不了你的紫霞仙子。,19
